"","Time","Value","Temp"
"1","10:59:23",220.441,17.297
"2","10:59:24",220.384,17.303
"3","10:59:25",220.345,17.309
"4","10:59:26",220.423,17.297
"5","10:59:27",220.402,17.303
"6","10:59:28",220.382,17.309
"7","10:59:29",220.384,17.303
"8","10:59:30",220.328,17.303
"9","10:59:31",220.347,17.303
"10","10:59:32",220.349,17.297
"11","10:59:33",220.289,17.309
"12","10:59:34",220.31,17.303
"13","10:59:35",220.289,17.309
"14","10:59:36",220.292,17.303
"15","10:59:37",220.339,17.29
"16","10:59:38",220.255,17.303
"17","10:59:39",220.255,17.303
"18","10:59:40",220.292,17.303
"19","10:59:41",220.239,17.297
"20","10:59:42",220.181,17.303
"21","10:59:43",220.236,17.303
"22","10:59:44",220.218,17.303
"23","10:59:45",220.239,17.297
"24","10:59:46",220.218,17.303
"25","10:59:47",220.181,17.303
"26","10:59:48",220.181,17.303
"27","10:59:49",220.163,17.303
"28","10:59:50",220.239,17.297
"29","10:59:51",220.105,17.309
"30","10:59:52",220.21,17.29
"31","10:59:53",220.202,17.297
"32","10:59:54",220.107,17.303
"33","10:59:55",220.192,17.29
"34","10:59:56",220.089,17.303
"35","10:59:57",220.034,17.303
"36","10:59:58",220.052,17.303
"37","10:59:59",220.146,17.297
"38","11:00:00",220.034,17.303
"39","11:00:01",220.015,17.303
"40","11:00:02",220.013,17.309
"41","11:00:03",220.07,17.303
"42","11:00:04",220.015,17.303
"43","11:00:05",219.976,17.309
"44","11:00:06",220.036,17.297
"45","11:00:07",219.978,17.303
"46","11:00:08",219.923,17.303
"47","11:00:09",219.978,17.303
"48","11:00:10",219.978,17.303
"49","11:00:11",219.978,17.303
"50","11:00:12",220.017,17.297
"51","11:00:13",219.921,17.309
"52","11:00:14",219.978,17.303
"53","11:00:15",219.923,17.303
"54","11:00:16",219.905,17.303
"55","11:00:17",219.866,17.309
"56","11:00:18",219.849,17.303
"57","11:00:19",219.866,17.309
"58","11:00:20",219.849,17.303
"59","11:00:21",219.831,17.303
"60","11:00:22",219.886,17.303
"61","11:00:23",219.849,17.303
"62","11:00:24",219.849,17.303
"63","11:00:25",219.87,17.297
"64","11:00:26",219.792,17.309
"65","11:00:27",219.831,17.303
"66","11:00:28",219.794,17.303
"67","11:00:29",219.737,17.309
"68","11:00:30",219.778,17.297
"69","11:00:31",219.794,17.303
"70","11:00:32",219.758,17.303
"71","11:00:33",219.682,17.309
"72","11:00:34",219.739,17.303
"73","11:00:35",219.663,17.309
"74","11:00:36",219.739,17.303
"75","11:00:37",219.702,17.303
"76","11:00:38",219.721,17.303
"77","11:00:39",219.608,17.309
"78","11:00:40",219.627,17.309
"79","11:00:41",219.666,17.303
"80","11:00:42",219.647,17.303
"81","11:00:43",219.551,17.315
"82","11:00:44",219.608,17.309
"83","11:00:45",219.608,17.309
"84","11:00:46",219.571,17.309
"85","11:00:47",219.574,17.303
"86","11:00:48",219.535,17.309
"87","11:00:49",219.613,17.297
"88","11:00:50",219.613,17.297
"89","11:00:51",219.594,17.297
"90","11:00:52",219.498,17.309
"91","11:00:53",219.519,17.303
"92","11:00:54",219.461,17.309
"93","11:00:55",219.519,17.303
"94","11:00:56",219.406,17.309
"95","11:00:57",219.445,17.303
"96","11:00:58",219.464,17.303
"97","11:00:59",219.445,17.303
"98","11:01:00",219.37,17.309
"99","11:01:01",219.445,17.303
"100","11:01:02",219.427,17.303
"101","11:01:03",219.333,17.309
"102","11:01:04",219.312,17.315
"103","11:01:05",219.294,17.315
"104","11:01:06",219.372,17.303
"105","11:01:07",219.353,17.303
"106","11:01:08",219.296,17.309
"107","11:01:09",219.296,17.309
"108","11:01:10",219.278,17.309
"109","11:01:11",219.296,17.309
"110","11:01:12",219.278,17.309
"111","11:01:13",219.223,17.309
"112","11:01:14",219.241,17.309
"113","11:01:15",219.204,17.309
"114","11:01:16",219.262,17.303
"115","11:01:17",219.186,17.309
"116","11:01:18",219.168,17.309
"117","11:01:19",219.243,17.303
"118","11:01:20",219.243,17.303
"119","11:01:21",219.262,17.303
"120","11:01:22",219.149,17.309
"121","11:01:23",219.131,17.309
"122","11:01:24",219.17,17.303
"123","11:01:25",219.131,17.309
"124","11:01:26",219.04,17.309
"125","11:01:27",219.115,17.303
"126","11:01:28",219.133,17.303
"127","11:01:29",219.095,17.309
"128","11:01:30",219.021,17.309
"129","11:01:31",219.058,17.309
"130","11:01:32",219.021,17.309
"131","11:01:33",219.042,17.303
"132","11:01:34",219.06,17.303
"133","11:01:35",218.927,17.315
"134","11:01:36",218.948,17.309
"135","11:01:37",219.024,17.303
"136","11:01:38",218.985,17.309
"137","11:01:39",218.93,17.309
"138","11:01:40",218.873,17.315
"139","11:01:41",218.987,17.303
"140","11:01:42",218.911,17.309
"141","11:01:43",218.93,17.309
"142","11:01:44",218.875,17.309
"143","11:01:45",218.875,17.309
"144","11:01:46",218.93,17.309
"145","11:01:47",218.914,17.303
"146","11:01:48",218.836,17.315
"147","11:01:49",218.799,17.315
"148","11:01:50",218.838,17.309
"149","11:01:51",218.836,17.315
"150","11:01:52",218.838,17.309
"151","11:01:53",218.744,17.315
"152","11:01:54",218.781,17.315
"153","11:01:55",218.744,17.315
"154","11:01:56",218.818,17.315
"155","11:01:57",218.765,17.309
"156","11:01:58",218.802,17.309
"157","11:01:59",218.728,17.309
"158","11:02:00",218.71,17.309
"159","11:02:01",218.692,17.309
"160","11:02:02",218.653,17.315
"161","11:02:03",218.692,17.309
"162","11:02:04",218.617,17.315
"163","11:02:05",218.655,17.309
"164","11:02:06",218.676,17.303
"165","11:02:07",218.655,17.309
"166","11:02:08",218.694,17.303
"167","11:02:09",218.637,17.309
"168","11:02:10",218.601,17.309
"169","11:02:11",218.58,17.315
"170","11:02:12",218.546,17.309
"171","11:02:13",218.582,17.309
"172","11:02:14",218.546,17.309
"173","11:02:15",218.486,17.321
"174","11:02:16",218.527,17.309
"175","11:02:17",218.621,17.303
"176","11:02:18",218.452,17.315
"177","11:02:19",218.509,17.309
"178","11:02:20",218.473,17.309
"179","11:02:21",218.454,17.309
"180","11:02:22",218.512,17.303
"181","11:02:23",218.454,17.309
"182","11:02:24",218.416,17.315
"183","11:02:25",218.397,17.315
"184","11:02:26",218.473,17.309
"185","11:02:27",218.42,17.303
"186","11:02:28",218.416,17.315
"187","11:02:29",218.457,17.303
"188","11:02:30",218.4,17.309
"189","11:02:31",218.345,17.309
"190","11:02:32",218.327,17.309
"191","11:02:33",218.324,17.315
"192","11:02:34",218.324,17.315
"193","11:02:35",218.381,17.309
"194","11:02:36",218.322,17.321
"195","11:02:37",218.272,17.309
"196","11:02:38",218.363,17.309
"197","11:02:39",218.345,17.309
"198","11:02:40",218.29,17.309
"199","11:02:41",218.308,17.309
"200","11:02:42",218.254,17.309
"201","11:02:43",218.194,17.321
"202","11:02:44",218.197,17.315
"203","11:02:45",218.179,17.315
"204","11:02:46",218.197,17.315
"205","11:02:47",218.254,17.309
"206","11:02:48",218.217,17.309
"207","11:02:49",218.254,17.309
"208","11:02:50",218.179,17.315
"209","11:02:51",218.144,17.309
"210","11:02:52",218.108,17.309
"211","11:02:53",218.069,17.315
"212","11:02:54",218.051,17.315
"213","11:02:55",218.108,17.309
"214","11:02:56",218.072,17.309
"215","11:02:57",218.072,17.309
"216","11:02:58",218.015,17.315
"217","11:02:59",218.072,17.309
"218","11:03:00",218.053,17.309
"219","11:03:01",218.033,17.315
"220","11:03:02",217.978,17.315
"221","11:03:03",217.978,17.315
"222","11:03:04",217.996,17.315
"223","11:03:05",217.903,17.321
"224","11:03:06",217.962,17.309
"225","11:03:07",217.905,17.315
"226","11:03:08",217.944,17.309
"227","11:03:09",217.851,17.315
"228","11:03:10",217.848,17.321
"229","11:03:11",217.812,17.321
"230","11:03:12",217.812,17.321
"231","11:03:13",217.887,17.315
"232","11:03:14",217.812,17.321
"233","11:03:15",217.796,17.315
"234","11:03:16",217.833,17.315
"235","11:03:17",217.796,17.315
"236","11:03:18",217.814,17.315
"237","11:03:19",217.796,17.315
"238","11:03:20",217.739,17.321
"239","11:03:21",217.739,17.321
"240","11:03:22",217.835,17.309
"241","11:03:23",217.723,17.315
"242","11:03:24",217.835,17.309
"243","11:03:25",217.742,17.315
"244","11:03:26",217.723,17.315
"245","11:03:27",217.687,17.315
"246","11:03:28",217.685,17.321
"247","11:03:29",217.685,17.321
"248","11:03:30",217.667,17.321
"249","11:03:31",217.708,17.309
"250","11:03:32",217.651,17.315
"251","11:03:33",217.651,17.315
"252","11:03:34",217.63,17.321
"253","11:03:35",217.614,17.315
"254","11:03:36",217.651,17.315
"255","11:03:37",217.651,17.315
"256","11:03:38",217.635,17.309
"257","11:03:39",217.635,17.309
"258","11:03:40",217.599,17.309
"259","11:03:41",217.558,17.321
"260","11:03:42",217.485,17.321
"261","11:03:43",217.467,17.321
"262","11:03:44",217.544,17.309
"263","11:03:45",217.485,17.321
"264","11:03:46",217.542,17.315
"265","11:03:47",217.449,17.321
"266","11:03:48",217.467,17.321
"267","11:03:49",217.508,17.309
"268","11:03:50",217.487,17.315
"269","11:03:51",217.412,17.321
"270","11:03:52",217.451,17.315
"271","11:03:53",217.394,17.321
"272","11:03:54",217.358,17.321
"273","11:03:55",217.319,17.327
"274","11:03:56",217.34,17.321
"275","11:03:57",217.453,17.309
"276","11:03:58",217.399,17.309
"277","11:03:59",217.306,17.315
"278","11:04:00",217.378,17.315
"279","11:04:01",217.303,17.321
"280","11:04:02",217.267,17.321
"281","11:04:03",217.378,17.315
"282","11:04:04",217.285,17.321
"283","11:04:05",217.213,17.321
"284","11:04:06",217.27,17.315
"285","11:04:07",217.306,17.315
"286","11:04:08",217.288,17.315
"287","11:04:09",217.27,17.315
"288","11:04:10",217.233,17.315
"289","11:04:11",217.233,17.315
"290","11:04:12",217.138,17.327
"291","11:04:13",217.177,17.321
"292","11:04:14",217.215,17.315
"293","11:04:15",217.195,17.321
"294","11:04:16",217.179,17.315
"295","11:04:17",217.177,17.321
"296","11:04:18",217.122,17.321
"297","11:04:19",217.179,17.315
"298","11:04:20",217.161,17.315
"299","11:04:21",217.122,17.321
"300","11:04:22",217.106,17.315
"301","11:04:23",217.125,17.315
"302","11:04:24",217.034,17.315
"303","11:04:25",217.068,17.321
"304","11:04:26",216.995,17.321
"305","11:04:27",217.013,17.321
"306","11:04:28",217.029,17.327
"307","11:04:29",217.05,17.321
"308","11:04:30",216.939,17.327
"309","11:04:31",217.032,17.321
"310","11:04:32",216.939,17.327
"311","11:04:33",217.016,17.315
"312","11:04:34",216.977,17.321
"313","11:04:35",216.887,17.321
"314","11:04:36",216.923,17.321
"315","11:04:37",216.962,17.315
"316","11:04:38",216.884,17.327
"317","11:04:39",216.941,17.321
"318","11:04:40",216.962,17.315
"319","11:04:41",216.923,17.321
"320","11:04:42",216.964,17.309
"321","11:04:43",216.887,17.321
"322","11:04:44",216.848,17.327
"323","11:04:45",216.812,17.327
"324","11:04:46",216.796,17.321
"325","11:04:47",216.758,17.327
"326","11:04:48",216.794,17.327
"327","11:04:49",216.778,17.321
"328","11:04:50",216.796,17.321
"329","11:04:51",216.814,17.321
"330","11:04:52",216.76,17.321
"331","11:04:53",216.778,17.321
"332","11:04:54",216.704,17.327
"333","11:04:55",216.76,17.321
"334","11:04:56",216.667,17.327
"335","11:04:57",216.688,17.321
"336","11:04:58",216.724,17.321
"337","11:04:59",216.667,17.327
"338","11:05:00",216.704,17.327
"339","11:05:01",216.686,17.327
"340","11:05:02",216.631,17.327
"341","11:05:03",216.688,17.321
"342","11:05:04",216.634,17.321
"343","11:05:05",216.652,17.321
"344","11:05:06",216.577,17.327
"345","11:05:07",216.613,17.327
"346","11:05:08",216.597,17.321
"347","11:05:09",216.577,17.327
"348","11:05:10",216.505,17.327
"349","11:05:11",216.543,17.321
"350","11:05:12",216.543,17.321
"351","11:05:13",216.579,17.321
"352","11:05:14",216.543,17.321
"353","11:05:15",216.469,17.327
"354","11:05:16",216.487,17.327
"355","11:05:17",216.451,17.327
"356","11:05:18",216.469,17.327
"357","11:05:19",216.412,17.333
"358","11:05:20",216.433,17.327
"359","11:05:21",216.435,17.321
"360","11:05:22",216.469,17.327
"361","11:05:23",216.394,17.333
"362","11:05:24",216.379,17.327
"363","11:05:25",216.415,17.327
"364","11:05:26",216.379,17.327
"365","11:05:27",216.381,17.321
"366","11:05:28",216.397,17.327
"367","11:05:29",216.304,17.333
"368","11:05:30",216.342,17.327
"369","11:05:31",216.381,17.321
"370","11:05:32",216.324,17.327
"371","11:05:33",216.36,17.327
"372","11:05:34",216.306,17.327
"373","11:05:35",216.232,17.333
"374","11:05:36",216.309,17.321
"375","11:05:37",216.252,17.327
"376","11:05:38",216.232,17.333
"377","11:05:39",216.273,17.321
"378","11:05:40",216.252,17.327
"379","11:05:41",216.178,17.333
"380","11:05:42",216.255,17.321
"381","11:05:43",216.216,17.327
"382","11:05:44",216.216,17.327
"383","11:05:45",216.255,17.321
"384","11:05:46",216.144,17.327
"385","11:05:47",216.142,17.333
"386","11:05:48",216.182,17.321
"387","11:05:49",216.164,17.321
"388","11:05:50",216.052,17.333
"389","11:05:51",216.09,17.327
"390","11:05:52",216.034,17.333
"391","11:05:53",216.072,17.327
"392","11:05:54",216.016,17.333
"393","11:05:55",216,17.327
"394","11:05:56",215.98,17.333
"395","11:05:57",216,17.327
"396","11:05:58",216,17.327
"397","11:05:59",215.946,17.327
"398","11:06:00",215.926,17.333
"399","11:06:01",215.946,17.327
"400","11:06:02",215.946,17.327
"401","11:06:03",215.892,17.327
"402","11:06:04",215.872,17.333
"403","11:06:05",215.831,17.333
"404","11:06:06",215.838,17.327
"405","11:06:07",215.838,17.327
"406","11:06:08",215.8,17.333
"407","11:06:09",215.82,17.327
"408","11:06:10",215.836,17.321
"409","11:06:11",215.784,17.327
"410","11:06:12",215.764,17.333
"411","11:06:13",215.746,17.333
"412","11:06:14",215.728,17.333
"413","11:06:15",215.766,17.327
"414","11:06:16",215.602,17.333
"415","11:06:17",215.714,17.321
"416","11:06:18",215.676,17.327
"417","11:06:19",215.622,17.327
"418","11:06:20",215.604,17.327
"419","11:06:21",215.64,17.327
"420","11:06:22",215.512,17.333
"421","11:06:23",215.476,17.333
"422","11:06:24",215.532,17.327
"423","11:06:25",215.494,17.333
"424","11:06:26",215.44,17.333
"425","11:06:27",215.342,17.34
"426","11:06:28",215.387,17.333
"427","11:06:29",215.387,17.333
"428","11:06:30",215.315,17.333
"429","11:06:31",215.389,17.327
"430","11:06:32",215.315,17.333
"431","11:06:33",215.261,17.333
"432","11:06:34",215.299,17.327
"433","11:06:35",215.297,17.333
"434","11:06:36",215.163,17.34
"435","11:06:37",215.127,17.34
"436","11:06:38",215.171,17.333
"437","11:06:39",215.207,17.333
"438","11:06:40",215.109,17.34
"439","11:06:41",215.156,17.327
"440","11:06:42",215.037,17.34
"441","11:06:43",215.1,17.333
"442","11:06:44",215.037,17.34
"443","11:06:45",215.01,17.333
"444","11:06:46",215.03,17.327
"445","11:06:47",215.048,17.327
"446","11:06:48",214.995,17.327
"447","11:06:49",214.923,17.327
"448","11:06:50",214.959,17.327
"449","11:06:51",214.941,17.327
"450","11:06:52",214.885,17.333
"451","11:06:53",214.869,17.327
"452","11:06:54",214.822,17.34
"453","11:06:55",214.813,17.333
"454","11:06:56",214.742,17.333
"455","11:06:57",214.795,17.333
"456","11:06:58",214.744,17.327
"457","11:06:59",214.708,17.327
"458","11:07:00",214.662,17.34
"459","11:07:01",214.726,17.327
"460","11:07:02",214.688,17.333
"461","11:07:03",214.708,17.327
"462","11:07:04",214.617,17.333
"463","11:07:05",214.581,17.333
"464","11:07:06",214.563,17.333
"465","11:07:07",214.581,17.333
"466","11:07:08",214.509,17.333
"467","11:07:09",214.492,17.333
"468","11:07:10",214.438,17.333
"469","11:07:11",214.492,17.333
"470","11:07:12",214.456,17.333
"471","11:07:13",214.34,17.34
"472","11:07:14",214.385,17.333
"473","11:07:15",214.331,17.333
"474","11:07:16",214.287,17.34
"475","11:07:17",214.251,17.34
"476","11:07:18",214.316,17.327
"477","11:07:19",214.295,17.333
"478","11:07:20",214.336,17.321
"479","11:07:21",214.224,17.333
"480","11:07:22",214.18,17.34
"481","11:07:23",214.108,17.34
"482","11:07:24",214.126,17.34
"483","11:07:25",214.108,17.34
"484","11:07:26",214.117,17.333
"485","11:07:27",214.055,17.34
"486","11:07:28",214.117,17.333
"487","11:07:29",214.002,17.34
"488","11:07:30",213.984,17.34
"489","11:07:31",213.948,17.34
"490","11:07:32",214.048,17.327
"491","11:07:33",213.895,17.34
"492","11:07:34",213.939,17.333
"493","11:07:35",213.904,17.333
"494","11:07:36",213.924,17.327
"495","11:07:37",213.824,17.34
"496","11:07:38",213.806,17.34
"497","11:07:39",213.806,17.34
"498","11:07:40",213.77,17.34
"499","11:07:41",213.815,17.333
"500","11:07:42",213.717,17.34
"501","11:07:43",213.717,17.34
"502","11:07:44",213.781,17.327
"503","11:07:45",213.646,17.34
"504","11:07:46",213.743,17.333
"505","11:07:47",213.628,17.34
"506","11:07:48",213.593,17.34
"507","11:07:49",213.519,17.346
"508","11:07:50",213.537,17.346
"509","11:07:51",213.61,17.34
"510","11:07:52",213.566,17.333
"511","11:07:53",213.539,17.34
"512","11:07:54",213.522,17.34
"513","11:07:55",213.548,17.333
"514","11:07:56",213.43,17.346
"515","11:07:57",213.459,17.333
"516","11:07:58",213.433,17.34
"517","11:07:59",213.339,17.352
"518","11:08:00",213.342,17.346
"519","11:08:01",213.344,17.34
"520","11:08:02",213.309,17.34
"521","11:08:03",213.273,17.34
"522","11:08:04",213.253,17.346
"523","11:08:05",213.291,17.34
"524","11:08:06",213.202,17.34
"525","11:08:07",213.185,17.34
"526","11:08:08",213.211,17.333
"527","11:08:09",213.129,17.346
"528","11:08:10",213.193,17.333
"529","11:08:11",213.094,17.346
"530","11:08:12",213.158,17.333
"531","11:08:13",213.04,17.346
"532","11:08:14",213.04,17.346
"533","11:08:15",213.043,17.34
"534","11:08:16",213.061,17.34
"535","11:08:17",213.061,17.34
"536","11:08:18",212.987,17.346
"537","11:08:19",213.007,17.34
"538","11:08:20",212.899,17.346
"539","11:08:21",212.919,17.34
"540","11:08:22",212.928,17.333
"541","11:08:23",212.846,17.346
"542","11:08:24",212.79,17.352
"543","11:08:25",212.81,17.346
"544","11:08:26",212.928,17.333
"545","11:08:27",212.775,17.346
"546","11:08:28",212.777,17.34
"547","11:08:29",212.742,17.34
"548","11:08:30",212.74,17.346
"549","11:08:31",212.687,17.346
"550","11:08:32",212.76,17.34
"551","11:08:33",212.76,17.34
"552","11:08:34",212.689,17.34
"553","11:08:35",212.707,17.34
"554","11:08:36",212.689,17.34
"555","11:08:37",212.698,17.333
"556","11:08:38",212.636,17.34
"557","11:08:39",212.601,17.34
"558","11:08:40",212.528,17.346
"559","11:08:41",212.583,17.34
"560","11:08:42",212.495,17.34
"561","11:08:43",212.492,17.346
"562","11:08:44",212.495,17.34
"563","11:08:45",212.457,17.346
"564","11:08:46",212.457,17.346
"565","11:08:47",212.46,17.34
"566","11:08:48",212.424,17.34
"567","11:08:49",212.404,17.346
"568","11:08:50",212.389,17.34
"569","11:08:51",212.389,17.34
"570","11:08:52",212.316,17.346
"571","11:08:53",212.225,17.352
"572","11:08:54",212.318,17.34
"573","11:08:55",212.283,17.34
"574","11:08:56",212.263,17.346
"575","11:08:57",212.175,17.346
"576","11:08:58",212.266,17.34
"577","11:08:59",212.157,17.346
"578","11:09:00",212.122,17.346
"579","11:09:01",212.14,17.346
"580","11:09:02",212.105,17.346
"581","11:09:03",212.084,17.352
"582","11:09:04",212.105,17.346
"583","11:09:05",212.089,17.34
"584","11:09:06",212.037,17.34
"585","11:09:07",212.089,17.34
"586","11:09:08",212.054,17.34
"587","11:09:09",212.037,17.34
"588","11:09:10",212.019,17.34
"589","11:09:11",211.984,17.34
"590","11:09:12",211.929,17.346
"591","11:09:13",211.856,17.352
"592","11:09:14",211.893,17.346
"593","11:09:15",211.893,17.346
"594","11:09:16",211.893,17.346
"595","11:09:17",211.805,17.346
"596","11:09:18",211.841,17.346
"597","11:09:19",211.77,17.346
"598","11:09:20",211.788,17.346
"599","11:09:21",211.788,17.346
"600","11:09:22",211.718,17.346
"601","11:09:23",211.7,17.346
"602","11:09:24",211.7,17.346
"603","11:09:25",211.698,17.352
"604","11:09:26",211.665,17.346
"605","11:09:27",211.63,17.346
"606","11:09:28",211.612,17.346
"607","11:09:29",211.595,17.346
"608","11:09:30",211.575,17.352
"609","11:09:31",211.557,17.352
"610","11:09:32",211.557,17.352
"611","11:09:33",211.559,17.346
"612","11:09:34",211.489,17.346
"613","11:09:35",211.449,17.358
"614","11:09:36",211.452,17.352
"615","11:09:37",211.472,17.346
"616","11:09:38",211.457,17.34
"617","11:09:39",211.399,17.352
"618","11:09:40",211.326,17.358
"619","11:09:41",211.346,17.352
"620","11:09:42",211.311,17.352
"621","11:09:43",211.314,17.346
"622","11:09:44",211.369,17.34
"623","11:09:45",211.241,17.352
"624","11:09:46",211.241,17.352
"625","11:09:47",211.224,17.352
"626","11:09:48",211.189,17.352
"627","11:09:49",211.154,17.352
"628","11:09:50",211.136,17.352
"629","11:09:51",211.191,17.346
"630","11:09:52",211.049,17.352
"631","11:09:53",211.139,17.346
"632","11:09:54",211.049,17.352
"633","11:09:55",211.014,17.352
"634","11:09:56",210.979,17.352
"635","11:09:57",211.034,17.346
"636","10:59:43",195.915,17.312
"637","10:59:44",195.947,17.312
"638","10:59:45",195.901,17.306
"639","10:59:46",195.931,17.312
"640","10:59:47",195.947,17.312
"641","10:59:48",195.917,17.306
"642","10:59:49",195.915,17.312
"643","10:59:50",195.933,17.306
"644","10:59:51",195.896,17.318
"645","10:59:52",195.915,17.312
"646","10:59:53",195.966,17.306
"647","10:59:54",195.85,17.312
"648","10:59:55",195.931,17.312
"649","10:59:56",195.882,17.312
"650","10:59:57",195.882,17.312
"651","10:59:58",195.931,17.312
"652","10:59:59",195.901,17.306
"653","11:00:00",195.901,17.306
"654","11:00:01",195.915,17.312
"655","11:00:02",195.917,17.306
"656","11:00:03",195.885,17.306
"657","11:00:04",195.85,17.312
"658","11:00:05",195.866,17.312
"659","11:00:06",195.85,17.312
"660","11:00:07",195.864,17.318
"661","11:00:08",195.882,17.312
"662","11:00:09",195.834,17.312
"663","11:00:10",195.85,17.312
"664","11:00:11",195.885,17.306
"665","11:00:12",195.834,17.312
"666","11:00:13",195.821,17.306
"667","11:00:14",195.917,17.306
"668","11:00:15",195.818,17.312
"669","11:00:16",195.866,17.312
"670","11:00:17",195.834,17.312
"671","11:00:18",195.786,17.312
"672","11:00:19",195.751,17.318
"673","11:00:20",195.786,17.312
"674","11:00:21",195.786,17.312
"675","11:00:22",195.818,17.312
"676","11:00:23",195.786,17.312
"677","11:00:24",195.802,17.312
"678","11:00:25",195.799,17.318
"679","11:00:26",195.869,17.306
"680","11:00:27",195.783,17.318
"681","11:00:28",195.786,17.312
"682","11:00:29",195.818,17.312
"683","11:00:30",195.869,17.306
"684","11:00:31",195.818,17.312
"685","11:00:32",195.805,17.306
"686","11:00:33",195.805,17.306
"687","11:00:34",195.84,17.3
"688","11:00:35",195.789,17.306
"689","11:00:36",195.869,17.306
"690","11:00:37",195.85,17.312
"691","11:00:38",195.818,17.312
"692","11:00:39",195.802,17.312
"693","11:00:40",195.786,17.312
"694","11:00:41",195.77,17.312
"695","11:00:42",195.773,17.306
"696","11:00:43",195.754,17.312
"697","11:00:44",195.77,17.312
"698","11:00:45",195.719,17.318
"699","11:00:46",195.818,17.312
"700","11:00:47",195.722,17.312
"701","11:00:48",195.754,17.312
"702","11:00:49",195.77,17.312
"703","11:00:50",195.69,17.312
"704","11:00:51",195.706,17.312
"705","11:00:52",195.754,17.312
"706","11:00:53",195.738,17.312
"707","11:00:54",195.719,17.318
"708","11:00:55",195.792,17.3
"709","11:00:56",195.725,17.306
"710","11:00:57",195.706,17.312
"711","11:00:58",195.671,17.318
"712","11:00:59",195.722,17.312
"713","11:01:00",195.722,17.312
"714","11:01:01",195.674,17.312
"715","11:01:02",195.738,17.312
"716","11:01:03",195.674,17.312
"717","11:01:04",195.706,17.312
"718","11:01:05",195.725,17.306
"719","11:01:06",195.674,17.312
"720","11:01:07",195.658,17.312
"721","11:01:08",195.69,17.312
"722","11:01:09",195.725,17.306
"723","11:01:10",195.69,17.312
"724","11:01:11",195.626,17.312
"725","11:01:12",195.709,17.306
"726","11:01:13",195.639,17.318
"727","11:01:14",195.658,17.312
"728","11:01:15",195.658,17.312
"729","11:01:16",195.623,17.318
"730","11:01:17",195.674,17.312
"731","11:01:18",195.642,17.312
"732","11:01:19",195.644,17.306
"733","11:01:20",195.709,17.306
"734","11:01:21",195.693,17.306
"735","11:01:22",195.593,17.312
"736","11:01:23",195.626,17.312
"737","11:01:24",195.644,17.306
"738","11:01:25",195.658,17.312
"739","11:01:26",195.626,17.312
"740","11:01:27",195.693,17.306
"741","11:01:28",195.676,17.306
"742","11:01:29",195.559,17.318
"743","11:01:30",195.609,17.312
"744","11:01:31",195.626,17.312
"745","11:01:32",195.559,17.318
"746","11:01:33",195.612,17.306
"747","11:01:34",195.626,17.312
"748","11:01:35",195.676,17.306
"749","11:01:36",195.577,17.312
"750","11:01:37",195.577,17.312
"751","11:01:38",195.593,17.312
"752","11:01:39",195.593,17.312
"753","11:01:40",195.612,17.306
"754","11:01:41",195.593,17.312
"755","11:01:42",195.545,17.312
"756","11:01:43",195.631,17.3
"757","11:01:44",195.516,17.306
"758","11:01:45",195.462,17.318
"759","11:01:46",195.497,17.312
"760","11:01:47",195.529,17.312
"761","11:01:48",195.545,17.312
"762","11:01:49",195.51,17.318
"763","11:01:50",195.564,17.306
"764","11:01:51",195.545,17.312
"765","11:01:52",195.465,17.312
"766","11:01:53",195.513,17.312
"767","11:01:54",195.465,17.312
"768","11:01:55",195.58,17.306
"769","11:01:56",195.513,17.312
"770","11:01:57",195.561,17.312
"771","11:01:58",195.497,17.312
"772","11:01:59",195.481,17.312
"773","11:02:00",195.513,17.312
"774","11:02:01",195.513,17.312
"775","11:02:02",195.513,17.312
"776","11:02:03",195.449,17.312
"777","11:02:04",195.449,17.312
"778","11:02:05",195.433,17.312
"779","11:02:06",195.401,17.312
"780","11:02:07",195.401,17.312
"781","11:02:08",195.398,17.318
"782","11:02:09",195.401,17.312
"783","11:02:10",195.417,17.312
"784","11:02:11",195.449,17.312
"785","11:02:12",195.414,17.318
"786","11:02:13",195.433,17.312
"787","11:02:14",195.481,17.312
"788","11:02:15",195.449,17.312
"789","11:02:16",195.449,17.312
"790","11:02:17",195.481,17.312
"791","11:02:18",195.398,17.318
"792","11:02:19",195.433,17.312
"793","11:02:20",195.433,17.312
"794","11:02:21",195.417,17.312
"795","11:02:22",195.414,17.318
"796","11:02:23",195.417,17.312
"797","11:02:24",195.433,17.312
"798","11:02:25",195.433,17.312
"799","11:02:26",195.385,17.312
"800","11:02:27",195.369,17.312
"801","11:02:28",195.366,17.318
"802","11:02:29",195.331,17.324
"803","11:02:30",195.398,17.318
"804","11:02:31",195.417,17.312
"805","11:02:32",195.321,17.312
"806","11:02:33",195.35,17.318
"807","11:02:34",195.401,17.312
"808","11:02:35",195.385,17.312
"809","11:02:36",195.398,17.318
"810","11:02:37",195.302,17.318
"811","11:02:38",195.27,17.318
"812","11:02:39",195.321,17.312
"813","11:02:40",195.337,17.312
"814","11:02:41",195.337,17.312
"815","11:02:42",195.337,17.312
"816","11:02:43",195.401,17.312
"817","11:02:44",195.334,17.318
"818","11:02:45",195.27,17.318
"819","11:02:46",195.305,17.312
"820","11:02:47",195.334,17.318
"821","11:02:48",195.289,17.312
"822","11:02:49",195.382,17.318
"823","11:02:50",195.238,17.318
